Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2022-07-30 02:45:47",,,"l Jordo l",a617f168-bac0-4ec2-ac73-4aae5abefdf4,"Live Fire",Slayer,"Ranked Arena",Controller,Solo/Duo,1392,1386,,,,,,,,,,,,,7,,,,,Loss,44.11,2986,4203,365,161,204,0.79,-2.00,11,,,,,,,,14,3,0,0,2,0,0,,,,0,4,466
"2022-07-30 02:54:39",,,"l Jordo l",91d66517-6851-4fce-9912-48ade85bc396,Catalyst,CTF,"Ranked Arena",Controller,Solo/Duo,1386,1380,,,,,,,,,,,,,6,,,,,Loss,52.4,5683,6366,624,327,297,0.71,-3.67,15,,,,,,,,21,7,0,0,4,0,0,,,,0,10,746
"2022-07-30 03:08:30",,,"l Jordo l",20882bfb-6267-4725-b960-06f02bbd8546,Catalyst,Slayer,"Ranked Arena",Controller,Solo/Duo,1380,1383,,,,,,,,,,,,,1,,,,,Win,56.91,4445,3902,492,280,212,1.78,8.67,16,,,,,,,,9,5,0,0,6,0,0,,,,0,10,497
"2022-07-30 03:18:25",,,"l Jordo l",ee24febb-2aa3-4e09-84d1-a2e39f050aa0,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,1383,1380,,,,,,,,,,,,,5,,,,,Loss,55.27,7145,6773,740,409,331,1.32,9.67,25,,,,,,,,19,11,0,0,6,0,0,,,,0,11,820
"2022-07-31 01:06:26",,,"l Jordo l",770fef15-b104-426b-8b85-73d6523439e8,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,1380,1368,,,,,,,,,,,,,5,,,,,Loss,46.08,6168,6631,753,347,406,0.77,-2.00,17,,,,,,,,22,9,0,0,2,0,0,,,,0,2,855
"2022-07-31 01:22:04",,,"l Jordo l",3d4d8859-8fde-469b-ac5b-f8cdd3b9d47a,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1368,1374,,,,,,,,,,,,,1,,,,,Win,52.76,3267,3121,326,172,154,1.38,4.33,11,,,,,,,,8,4,0,0,2,0,0,,,,0,7,536
"2022-07-31 01:32:09",,,"l Jordo l",753668fc-4214-422d-9706-26b0d7714f0f,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1374,1363,,,,,,,,,,,,,5,,,,,Loss,54.51,5530,6510,565,308,257,0.74,-2.33,14,,,,,,,,19,8,0,1,2,0,0,,,,0,3,832
"2022-07-31 01:47:42",,,"l Jordo l",e8e9aafa-5db8-4177-a072-aa5b6e276cdb,Streets,Oddball,"Ranked Arena",Controller,Solo/Duo,1363,1366,,,,,,,,,,,,,1,,,,,Win,72.22,690,1109,54,39,15,2.00,2.33,4,,,,,,,,2,1,0,0,3,0,0,,,,0,1,348
"2022-07-31 01:55:16",2,1,"l Jordo l",ab989d0a-a494-4138-9593-8aea3bbb2cf0,"Live Fire",Strongholds,"Ranked Arena",Controller,Solo/Duo,1366,1371,,,,,,,,,,,,,1,,,,,Win,52.76,1303,1059,127,67,60,2.00,2.00,4,,,,,,,,2,0,0,0,3,0,0,,,,0,2,200
"2022-07-31 01:59:32",,,"l Jordo l",eae92c2e-f722-49d2-928c-39ba37737ba8,Recharge,Slayer,"Ranked Arena",Controller,Solo/Duo,1371,1378,,,,,,,,,,,,,1,,,,,Win,61.82,4157,2798,351,217,134,2.13,10.33,17,,,,,,,,8,4,0,0,3,0,0,,,,0,9,458
"2022-07-31 02:09:04",,,"l Jordo l",964dbef2-04f6-43e1-b164-6f388fa6aacd,"Live Fire","King of the Hill","Ranked Arena",Controller,Solo/Duo,1378,1383,,,,,,,,,,,,,4,,,,,Win,48.31,3027,3611,354,171,183,0.82,0.33,9,,,,,,,,11,7,0,0,4,0,0,,,,0,2,419
"2022-07-31 02:17:17",2,1,"l Jordo l",6c0a2820-ab7f-42d3-99f5-719e21248443,Recharge,"King of the Hill","Ranked Arena",Controller,Solo/Duo,1383,1388,,,,,,,,,,,,,1,,,,,Win,41.77,5459,6506,723,302,421,1.05,5.33,21,,,,,,,,20,13,0,0,5,0,0,,,,0,11,843
"2022-07-31 02:32:41",,,"l Jordo l",efb42973-da04-4c46-b490-c4b51f24a816,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,1388,1375,,,,,,,,,,,,,5,,,,,Loss,47.92,5950,5101,770,369,401,0.89,1.33,16,,,,,,,,18,10,0,0,5,0,0,,,,0,7,765
"2022-07-31 02:47:02",2,1,"l Jordo l",646732b5-9398-4151-a383-9fbd96daadc1,Recharge,"King of the Hill","Ranked Arena",Controller,Solo/Duo,1375,1380,,,,,,,,,,,,,1,,,,,Win,53.07,7374,6140,846,449,397,1.32,8.33,25,,,,,,,,19,7,0,0,4,0,0,,,,0,7,811
"2022-07-31 03:02:02",,,"l Jordo l",8e77bd81-9d4e-499e-8060-ebcdd9e47436,Streets,Strongholds,"Ranked Arena",Controller,Solo/Duo,1380,1369,,,,,,,,,,,,,5,,,,,Loss,52.31,4512,4552,627,328,299,0.67,-1.33,10,,,,,,,,15,11,0,0,5,0,0,,,,0,6,524
"2022-08-01 00:48:51",,,"l Jordo l",42b7f8e7-fba4-403d-8ea5-a37671935852,Bazaar,CTF,"Ranked Arena",Controller,Solo/Duo,1369,1365,,,,,,,,,,,,,5,,,,,Loss,56.55,4807,6552,435,246,189,0.65,-6.33,15,,,,,,,,23,5,0,0,2,0,0,,,,0,6,756
"2022-08-01 01:02:28",2,1,"l Jordo l",0e2c6aca-d660-4765-abb5-ef18c6f142e4,Catalyst,CTF,"Ranked Arena",Controller,Solo/Duo,1365,1359,,,,,,,,,,,,,5,,,,,Loss,59.66,6448,6516,642,383,259,0.95,1.67,19,,,,,,,,20,8,0,0,2,0,0,,,,0,9,760
"2022-08-01 01:16:27",,,"l Jordo l",a5e92dd6-0ece-4ecb-8df4-46b93d66112d,Streets,Slayer,"Ranked Arena",Controller,Solo/Duo,1359,1362,,,,,,,,,,,,,4,,,,,Win,52.55,3864,3813,470,247,223,0.64,-0.67,7,,,,,,,,11,10,0,0,3,0,0,,,,0,3,542
"2022-08-01 01:26:56",,,"l Jordo l",26d942b7-5f78-4c30-b6cb-fb4599d4acad,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1362,1372,,,,,,,,,,,,,1,,,,,Win,59.6,5640,5116,500,298,202,1.63,12.33,26,,,,,,,,16,7,0,0,4,0,0,,,,0,9,719
"2022-08-01 01:40:39",,,"l Jordo l",ffd8988a-b99e-4117-a26a-31f7ab9478e5,"Live Fire",Oddball,"Ranked Arena",Controller,Solo/Duo,1372,1381,,,,,,,,,,,,,2,,,,,Win,45.52,7990,6925,938,427,511,1.30,9.33,26,,,,,,,,20,10,0,0,7,0,0,,,,0,8,921
"2022-08-01 01:58:13",,,"l Jordo l",db8b4e41-4fc0-4887-877d-221edec54782,Recharge,Strongholds,"Ranked Arena",Controller,Solo/Duo,1381,1374,,,,,,,,,,,,,5,,,,,Loss,47.83,4834,5673,623,298,325,0.84,-0.67,16,,,,,,,,19,7,0,0,3,0,0,,,,0,6,741
"2022-08-01 02:11:43",,,"l Jordo l",d77c741f-7328-4403-96a2-bdd04ace4825,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1374,1368,,,,,,,,,,,,,8,,,,,Loss,59.95,7846,7727,754,452,302,0.93,0.67,25,,,,,,,,27,8,0,0,2,0,0,,,,0,6,936
"2022-08-01 02:29:03",,,"l Jordo l",cd53aa24-d152-4e86-bf23-c1d84b859299,Catalyst,CTF,"Ranked Arena",Controller,Solo/Duo,1368,1361,,,,,,,,,,,,,5,,,,,Loss,62.97,4956,5714,586,369,217,0.48,-8.33,10,,,,,,,,21,8,0,0,2,0,0,,,,0,1,747
"2022-08-01 02:42:54",2,1,"l Jordo l",33746cc7-8a9f-43fc-966b-e00083dc7c75,Recharge,Oddball,"Ranked Arena",Controller,Solo/Duo,1361,1358,,,,,,,,,,,,,6,,,,,Loss,56.37,5844,5292,573,323,250,1.50,10.33,24,,,,,,,,16,7,0,0,5,0,0,,,,0,11,653
"2022-08-04 01:42:34",,,"l Jordo l",b36ff3de-e25c-44ca-a91e-142c5a688739,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1514,1514,,,,,,,,,,,,,5,,,,,Loss,54.46,3563,4447,314,171,143,0.65,-4.33,11,,,,,,,,17,5,0,0,4,0,0,,,,0,2,612
"2022-08-04 01:53:49",,,"l Jordo l",666a8da1-39da-4469-938d-981d83aad521,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1514,1517,,,,,,,,,,,,,2,,,,,Win,44.74,4108,2767,523,234,289,1.88,9.33,15,,,,,,,,8,7,0,0,5,0,0,,,,0,11,410
"2022-08-04 02:01:56",,,"l Jordo l",d40a50c8-7b6c-470e-927f-4a01f668ef85,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1517,1520,,,,,,,,,,,,,1,,,,,Win,53.26,5235,4658,552,294,258,0.93,2.33,13,,,,,,,,14,10,0,0,3,0,0,,,,0,7,644
"2022-08-04 02:14:00",,,"l Jordo l",1135efec-23c8-4003-bd7c-2e3e7bd2c2f6,Catalyst,Slayer,"Ranked Arena",CrossPlay,Open,1520,1523,,,,,,,,,,,,,1,,,,,Win,41.82,3901,3343,538,225,313,1.30,6.00,13,,,,,,,,10,9,0,0,3,0,0,,,,0,12,495
"2022-08-04 02:23:33",,,"l Jordo l",c9e2d0a0-95aa-48f4-a825-95963e0db67a,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1523,1526,,,,,,,,,,,,,3,,,,,Win,51.54,2770,2441,227,117,110,2.00,6.67,12,,,,,,,,6,2,0,0,4,0,0,,,,0,3,412
"2022-08-04 02:34:12",,,"l Jordo l",ac45f547-8c7a-4ea7-a2ae-e2fb7dbc7d4d,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1526,1537,,,,,,,,,,,,,1,,,,,Win,55.01,6081,4076,758,417,341,2.08,16.00,25,,,,,,,,12,9,0,0,8,0,0,,,,0,7,726
"2022-08-04 02:47:33",,,"l Jordo l",1db537a1-95fa-4bcf-9727-6dffadc88b60,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1537,1543,,,,,,,,,,,,,3,,,,,Win,44.27,3981,4155,515,228,287,1.20,5.67,12,,,,,,,,10,11,0,0,3,0,0,,,,0,4,476
"2022-08-04 02:56:45",,,"l Jordo l",0dad20a3-d681-4f26-ad6b-d57f62759445,Catalyst,Slayer,"Ranked Arena",CrossPlay,Open,1543,1546,,,,,,,,,,,,,1,,,,,Win,44.06,3857,2947,497,219,278,2.22,12.33,20,,,,,,,,9,4,0,0,8,0,0,,,,0,10,465
"2022-08-04 03:05:44",,,"l Jordo l",a3f7c875-d621-4af4-a6a5-e74cf31b0326,Catalyst,CTF,"Ranked Arena",CrossPlay,Open,1546,1555,,,,,,,,,,,,,4,,,,,Win,55.01,6714,5627,629,346,283,1.93,16.67,27,,,,,,,,14,11,0,0,9,0,0,,,,0,8,741
"2022-08-04 03:19:17",,,"l Jordo l",583a0e98-d3f1-4c46-af7d-b112af9f9b8f,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1555,1542,,,,,,,,,,,,,5,,,,,Loss,54.24,4538,3611,448,243,205,1.36,6.67,15,,,,,,,,11,8,0,0,5,0,0,,,,0,7,471
"2022-08-04 03:28:29",,,"l Jordo l",be06e869-01e9-46b1-9f66-fa394263381a,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1542,1544,,,,,,,,,,,,,3,,,,,Win,50.8,4966,4398,561,285,276,1.06,4.33,17,,,,,,,,16,10,0,0,4,0,0,,,,0,8,647
"2022-08-04 03:40:43",,,"l Jordo l",aff8f659-76d3-4152-8552-cb5db22f2935,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1544,1549,,,,,,,,,,,,,1,,,,,Win,54.37,2515,1956,252,137,115,1.33,3.33,8,,,,,,,,6,4,0,0,3,0,0,,,,0,4,348
"2022-08-04 03:47:44",,,"l Jordo l",7269fd5d-546e-4465-b9e6-990d91dea276,Catalyst,CTF,"Ranked Arena",CrossPlay,Open,1549,1552,,,,,,,,,,,,,2,,,,,Win,0,0,222,0,0,0,0.00,-1.00,0,,,,,,,,1,0,0,0,0,0,0,,,,0,0,162
"2022-08-04 03:51:24",,,"l Jordo l",6bb7769c-cd57-4a2c-b697-017f923a63b6,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1552,1544,,,,,,,,,,,,,7,,,,,Loss,51.72,2385,3321,232,120,112,0.46,-6.33,6,,,,,,,,13,2,0,0,2,0,0,,,,0,1,364
"2022-08-04 03:58:31",,,"l Jordo l",743e8cfe-78cf-4ff6-aade-ba24b15ade3f,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1544,1546,,,,,,,,,,,,,2,,,,,Win,52.43,7789,8345,904,474,430,0.72,-4.33,21,,,,,,,,29,11,0,0,3,0,0,,,,0,10,949
"2022-08-06 01:26:26",,,"l Jordo l",1cb2f71b-3ab7-45bc-b916-97ecc2d3f2e9,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1546,1558,,,,,,,,,,,,,1,,,,,Win,54.51,4267,2618,455,248,207,2.33,10.67,14,,,,,,,,6,8,0,0,8,0,0,,,,0,6,430
"2022-08-06 01:41:19",,,"l Jordo l",46a62761-8983-4b99-9886-4c131dc70d84,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1558,1559,,,,,,,,,,,,,4,,,,,Win,45.87,3381,2739,436,200,236,1.11,5.33,10,,,,,,,,9,13,0,0,3,0,0,,,,0,3,453
"2022-08-06 01:50:36",,,"l Jordo l",67b8b2c0-d157-4df4-b3d1-2a0c9ead6cd9,Catalyst,CTF,"Ranked Arena",CrossPlay,Open,1559,1562,,,,,,,,,,,,,3,,,,,Win,17.78,96,436,45,8,37,0.00,-2.00,0,,,,,,,,2,0,0,0,0,0,0,,,,0,0,192
"2022-08-06 01:55:01",,,"l Jordo l",9ca6be2a-0bc7-4e40-b9de-c972efce178d,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1562,1565,,,,,,,,,,,,,3,,,,,Win,56.99,6332,5693,644,367,277,1.05,4.33,20,,,,,,,,19,10,0,0,5,0,0,,,,0,8,750
"2022-08-06 02:08:49",,,"l Jordo l",acd4373c-6020-4352-9237-3f79132c004d,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1565,1570,,,,,,,,,,,,,3,,,,,Win,52.17,3423,2887,276,144,132,1.56,6.33,14,,,,,,,,9,4,0,0,4,0,0,,,,0,3,408
"2022-08-06 02:17:26",,,"l Jordo l",dd02cc07-17d5-40af-b293-163491e52635,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1570,1571,,,,,,,,,,,,,1,,,,,Win,42.69,4880,6071,684,292,392,0.61,-3.67,11,,,,,,,,18,10,0,0,3,0,0,,,,0,5,753
"2022-08-06 02:31:46",,,"l Jordo l",089fc35e-a645-45d0-bab8-701adb7ddaff,Catalyst,Slayer,"Ranked Arena",CrossPlay,Open,1571,1558,,,,,,,,,,,,,6,,,,,Loss,46.47,5076,4115,553,257,296,1.25,5.00,15,,,,,,,,12,6,0,1,4,0,0,,,,0,5,623
"2022-08-06 02:43:17",,,"l Jordo l",bd5db57b-3b61-404c-871a-3e9f15c7b667,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1558,1560,,,,,,,,,,,,,1,,,,,Win,46.07,5155,3571,458,211,247,1.70,11.33,17,,,,,,,,10,13,0,0,3,0,0,,,,0,6,533
"2022-08-06 02:53:21",,,"l Jordo l",49b221d3-d6f9-4d49-8b61-6beeffe1fa37,Catalyst,Slayer,"Ranked Arena",CrossPlay,Open,1560,1562,,,,,,,,,,,,,1,,,,,Win,51.4,3968,2851,465,239,226,1.67,8.33,15,,,,,,,,9,7,0,0,3,0,0,,,,0,9,471
"2022-08-06 03:02:25",,,"l Jordo l",c8bb3cd0-8d7b-466e-85c1-3162ccb6bcfa,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1562,1563,,,,,,,,,,,,,2,,,,,Win,49.02,3231,2412,306,150,156,2.33,10.33,14,,,,,,,,6,7,0,0,5,0,0,,,,0,4,369
"2022-08-06 03:09:57",,,"l Jordo l",5d4a21c3-082d-4d4f-a201-1002bb7f96f2,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1563,1560,,,,,,,,,,,,,7,,,,,Loss,49.2,6712,6382,748,368,380,1.15,5.00,23,,,,,,,,20,6,0,0,5,0,0,,,,0,10,836
"2022-08-06 03:25:22",,,"l Jordo l",9938fd1c-4306-4b2c-99ce-be304cda0590,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1560,1547,,,,,,,,,,,,,5,,,,,Loss,57.57,5759,5668,568,327,241,1.31,7.33,21,,,,,,,,16,7,0,0,3,0,0,,,,0,11,736
"2022-08-06 03:39:11",,,"l Jordo l",7258f334-613a-44e5-b871-e9fc219a5a4d,Bazaar,CTF,"Ranked Arena",CrossPlay,Open,1547,1538,,,,,,,,,,,,,6,,,,,Loss,52.9,8061,7585,879,465,414,1.12,6.33,28,,,,,,,,25,10,0,0,5,0,0,,,,0,14,1018
"2022-08-06 03:57:29",,,"l Jordo l",6f22a658-0518-4728-ae45-4cbeef08c1d5,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1538,1542,,,,,,,,,,,,,2,,,,,Win,49.88,3515,2830,427,213,214,2.17,8.67,13,,,,,,,,6,5,0,0,5,0,0,,,,0,9,420
"2022-08-06 04:05:38",,,"l Jordo l",be6e1167-fba0-4928-a12f-f05a4b0674c0,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1542,1544,,,,,,,,,,,,,3,,,,,Win,50.1,8037,6912,962,482,480,1.00,5.00,23,,,,,,,,23,15,0,0,3,0,0,,,,0,10,931
"2022-08-11 00:54:55",,,"l Jordo l",405c6d4d-a832-451a-97c6-86b3fecc30b8,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1544,1547,,,,,,,,,,,,,2,,,,,Win,40.59,6246,6129,845,343,502,1.06,7.00,18,,,,,,,,17,18,0,0,4,0,0,,,,0,8,681
"2022-08-11 01:07:19",,,"l Jordo l",6188ad6f-457e-4e3a-81ed-8a6bf63fca76,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1547,1558,,,,,,,,,,,,,4,,,,,Win,57.45,6857,5298,564,324,240,1.24,7.00,21,,,,,,,,17,9,0,0,6,0,0,,,,0,18,713
"2022-08-11 01:20:29",,,"l Jordo l",7dd64122-3584-4e64-a706-abb15ab6dcee,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1558,1559,,,,,,,,,,,,,2,,,,,Win,57.79,5233,4781,417,241,176,0.80,0.33,12,,,,,,,,15,10,0,0,2,0,0,,,,0,7,578
"2022-08-11 01:31:36",,,"l Jordo l",29311262-8dec-4ce2-a8da-ef2bbdbc0d8c,Catalyst,Slayer,"Ranked Arena",CrossPlay,Open,1559,1562,,,,,,,,,,,,,2,,,,,Win,45.58,3969,3907,588,268,320,1.09,3.33,12,,,,,,,,11,7,0,0,4,0,0,,,,0,5,642
"2022-08-11 01:53:04",,,"l Jordo l",d973f8e3-6aef-4e50-ad68-7e24f34aa3d8,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1562,1547,,,,,,,,,,,,,8,,,,,Left,61.4,1138,1405,114,70,44,0.67,0.67,2,,,,,,,,3,5,0,0,1,0,0,,,,0,0,419
"2022-08-11 02:01:23",,,"l Jordo l",97dcb461-d3cf-4467-a43f-a1d96974b171,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1547,1549,,,,,,,,,,,,,1,,,,,Win,63.11,2233,2977,206,130,76,0.88,0.33,7,,,,,,,,8,4,0,0,3,0,0,,,,0,2,488
"2022-08-11 02:10:40",,,"l Jordo l",58b792f3-edb2-44d2-9e7e-8dfee4787f3d,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1549,1542,,,,,,,,,,,,,5,,,,,Loss,48.23,4722,6005,622,300,322,0.71,-5.00,15,,,,,,,,21,3,0,0,4,0,0,,,,0,4,663
"2022-08-11 02:23:20",,,"l Jordo l",8d25ab5b-836f-4b6e-bb91-5fb15d57ac9a,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1542,1546,,,,,,,,,,,,,1,,,,,Win,51.92,4670,3949,495,257,238,1.42,8.67,17,,,,,,,,12,11,0,0,6,0,0,,,,0,8,548
"2022-08-11 02:33:48",,,"l Jordo l",3ce5598c-90bc-4db8-8497-4eda867075e0,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1546,1552,,,,,,,,,,,,,1,,,,,Win,51.54,6833,5804,615,317,298,1.44,9.67,23,,,,,,,,16,8,0,0,3,0,0,,,,0,8,788
"2022-08-11 02:50:09",,,"l Jordo l",b66070b1-3242-467a-ae82-3b862ba20eae,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1552,1549,,,,,,,,,,,,,7,,,,,Loss,50.7,5346,5547,503,255,248,0.84,1.00,16,,,,,,,,19,12,0,0,3,0,0,,,,0,4,749
"2022-08-11 03:04:26",,,"l Jordo l",914510ab-8012-4cba-a336-03e3f849168b,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1549,1550,,,,,,,,,,,,,2,,,,,Win,62.66,5020,2143,383,240,143,4.20,18.67,21,,,,,,,,5,8,0,0,8,0,0,,,,0,12,523
"2022-08-11 03:14:43",,,"l Jordo l",72d731b1-70cb-4ab7-941d-05aeeb57d8e0,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1550,1542,,,,,,,,,,,,,5,,,,,Loss,48.48,4123,5730,528,256,272,0.62,-4.67,13,,,,,,,,21,10,0,0,3,0,0,,,,0,7,661
"2022-08-11 03:27:08",,,"l Jordo l",b253e029-7da4-4643-a4ef-71aee6a27639,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1542,1545,,,,,,,,,,,,,1,,,,,Win,48.8,3889,4299,457,223,234,1.00,3.00,14,,,,,,,,14,9,0,0,2,0,0,,,,0,4,589
"2022-08-11 03:39:29",,,"l Jordo l",5e59455a-21d7-46a0-8654-8fe89c246706,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1545,1546,,,,,,,,,,,,,2,,,,,Win,54.3,7151,7498,674,366,308,0.85,-0.33,23,,,,,,,,27,11,0,0,5,0,0,,,,0,10,997
"2022-08-11 03:57:14",,,"l Jordo l",2a75135a-164b-415d-9b34-414e6acb4e25,Bazaar,CTF,"Ranked Arena",CrossPlay,Open,1546,1540,,,,,,,,,,,,,6,,,,,Loss,51.71,7081,7271,733,379,354,0.96,2.33,23,,,,,,,,24,10,0,0,4,0,0,,,,0,14,828
"2022-08-13 01:01:09",2,1,"l Jordo l",837a26d1-68d7-423c-8d97-c512a9f76b5f,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1540,1530,,,,,,,,,,,,,5,,,,,Loss,57.22,5260,6173,540,309,231,0.76,-2.67,16,,,,,,,,21,7,0,0,3,0,0,,,,0,7,730
"2022-08-13 01:14:54",2,1,"l Jordo l",eb3a361a-3aa7-41db-bc93-ae723608cf65,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1530,1517,,,,,,,,,,,,,5,,,,,Loss,56.26,4941,5594,519,292,227,0.90,0.33,18,,,,,,,,20,7,0,0,3,0,0,,,,0,10,689
"2022-08-13 01:27:48",,,"l Jordo l",a43a9c6e-1773-4360-b593-0fe753456092,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1517,1520,,,,,,,,,,,,,1,,,,,Win,54.24,2138,2051,177,96,81,1.14,2.33,8,,,,,,,,7,4,0,0,5,0,0,,,,0,2,354
"2022-08-13 01:35:18",,,"l Jordo l",613e837f-666c-4825-8b09-8a400fa62e66,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1520,1523,,,,,,,,,,,,,1,,,,,Win,55.02,4546,2691,438,241,197,1.88,8.67,15,,,,,,,,8,5,0,0,6,0,0,,,,0,9,427
"2022-08-13 01:43:24",,,"l Jordo l",47a2d0dd-ef8e-4a3e-abfb-2239431e39dd,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1523,1531,,,,,,,,,,,,,2,,,,,Win,52.33,2595,2027,258,135,123,3.67,9.33,11,,,,,,,,3,4,0,0,3,0,0,,,,0,4,426
"2022-08-13 01:51:50",2,1,"l Jordo l",1f51abd3-5cae-4599-84af-f26974580e80,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1531,1532,,,,,,,,,,,,,1,,,,,Win,52.22,3944,3912,427,223,204,1.00,3.67,11,,,,,,,,11,11,0,0,5,0,0,,,,0,6,525
"2022-08-13 02:01:50",,,"l Jordo l",69d893f4-315c-40e5-9d67-224abf73c1cd,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1532,1530,,,,,,,,,,,,,5,,,,,Loss,56.44,3387,3321,365,206,159,1.18,4.00,13,,,,,,,,11,6,0,0,3,0,0,,,,0,4,435
"2022-08-13 02:10:57",2,1,"l Jordo l",afef0150-5664-4d1a-bbb6-91061b558057,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1530,1526,,,,,,,,,,,,,6,,,,,Loss,47.74,4736,5227,530,253,277,0.94,0.67,17,,,,,,,,18,5,0,0,3,0,0,,,,0,3,649
"2022-08-13 02:23:35",,,"l Jordo l",65b61041-d434-4b05-aea3-cc1d2ca52b82,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1526,1523,,,,,,,,,,,,,5,,,,,Loss,57.09,2488,3378,254,145,109,0.45,-4.33,5,,,,,,,,11,5,0,0,3,0,0,,,,0,4,436
"2022-08-13 02:31:57",2,1,"l Jordo l",d14cff5a-8908-43b1-bc35-762e1b5ab886,Bazaar,CTF,"Ranked Arena",CrossPlay,Open,1523,1523,,,,,,,,,,,,,3,,,,,Win,0,0,42,0,0,0,0.00,0.00,0,,,,,,,,0,0,0,0,0,0,0,,,,0,0,155
"2022-08-13 02:35:39",,,"l Jordo l",14cdf457-43bd-4aeb-b612-8c9bc266fead,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1523,1526,,,,,,,,,,,,,3,,,,,Win,55.81,3794,4123,439,245,194,0.80,-0.33,12,,,,,,,,15,8,0,0,2,0,0,,,,0,2,486
"2022-08-13 02:44:45",,,"l Jordo l",2d83410a-54ec-46a0-bfa0-e199b047bf0a,Catalyst,CTF,"Ranked Arena",CrossPlay,Open,1526,1526,,,,,,,,,,,,,4,,,,,Draw,53.94,7477,8487,838,452,386,0.90,0.33,26,,,,,,,,29,10,0,0,4,0,0,,,,0,9,1065
"2022-08-13 03:04:00",,,"l Jordo l",8d82de3f-e9fd-4242-adab-5dc293d547a2,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1526,1529,,,,,,,,,,,,,1,,,,,Win,49.44,4510,5974,540,267,273,0.50,-8.00,11,,,,,,,,22,9,0,0,2,0,0,,,,0,4,756
